Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
1035;0.00;104.92;0.00;105.08;0.00;0.00;59.03;17.20;31.59;179.90;476.15;180.33;496.97;489.54;80.17;0.17
1040;0.00;104.98;0.00;105.00;0.00;0.00;58.98;17.17;31.59;179.90;476.22;180.15;495.69;488.37;80.17;0.18
1045;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.19;31.58;179.91;476.20;180.07;493.18;486.06;80.17;0.18
1050;0.00;105.04;0.00;104.94;0.00;0.00;58.98;17.22;31.58;179.91;475.84;180.01;491.92;484.94;80.17;0.14
1055;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.19;31.59;179.90;475.49;179.96;490.71;483.80;80.17;0.15
1060;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.22;31.58;179.89;474.54;179.93;489.52;482.73;80.17;0.17
1065;0.00;104.93;0.00;105.09;0.00;0.00;59.00;17.23;31.59;179.90;474.23;179.95;488.02;481.13;80.17;0.18
1070;0.00;104.99;0.00;104.99;0.00;0.00;59.00;17.20;31.59;179.90;474.17;179.99;488.15;481.01;80.17;0.19
1075;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.23;31.58;179.90;474.04;180.04;489.08;481.57;80.17;0.17
1080;0.00;105.07;0.00;104.92;0.00;0.00;59.01;17.22;31.57;179.91;473.79;180.19;493.42;482.87;80.17;0.15
1085;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.23;31.59;179.90;473.75;180.26;496.83;487.62;80.17;0.14
1090;0.00;105.00;0.00;104.99;0.00;0.00;59.03;17.23;31.59;179.90;473.79;180.33;501.03;491.01;80.18;0.18
1095;0.00;104.93;0.00;105.06;0.00;0.00;59.01;17.20;31.59;179.93;474.71;180.38;505.86;495.17;80.17;0.17
1100;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.19;31.58;179.94;475.75;180.42;517.39;499.97;80.17;0.18
1105;0.00;105.02;0.00;104.99;0.00;0.00;58.98;17.20;31.59;179.94;476.98;180.41;523.65;510.66;80.17;0.18
1110;0.00;105.08;0.00;104.91;0.00;0.00;59.01;17.23;31.59;179.93;478.12;180.38;529.73;516.19;80.17;0.14
1115;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.20;31.59;179.91;480.76;180.33;535.17;521.25;80.17;0.15
1120;0.00;104.99;0.00;105.00;0.00;0.00;59.01;17.23;31.59;179.90;481.88;180.18;543.56;525.84;80.17;0.17
1125;0.00;104.92;0.00;105.09;0.00;0.00;59.01;17.23;31.59;179.92;483.26;180.10;546.22;532.45;80.17;0.18
1130;0.00;105.00;0.00;105.01;0.00;0.00;59.00;17.22;31.59;179.94;484.94;180.03;547.88;534.47;80.17;0.19
1135;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.20;31.59;179.94;488.78;179.96;548.81;535.72;80.17;0.18
1140;0.00;105.06;0.00;104.93;0.00;0.00;59.01;17.20;31.59;179.93;490.31;179.87;548.97;536.61;80.17;0.17
1145;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.23;31.60;179.92;491.83;179.86;548.47;536.46;80.17;0.16
1150;0.00;104.99;0.00;104.97;0.00;0.00;59.04;17.23;31.58;179.91;493.02;179.86;547.73;536.01;80.17;0.18
1155;0.00;104.91;0.00;105.10;0.00;0.00;59.01;17.23;31.58;179.91;495.01;179.92;546.76;535.35;80.17;0.19
1160;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.19;31.58;179.92;496.24;179.97;544.44;533.57;80.17;0.19
1165;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.22;31.60;179.93;497.47;180.03;543.16;532.51;80.17;0.18
1170;0.00;105.07;0.00;104.91;0.00;0.00;59.00;17.20;31.57;179.97;498.48;180.10;541.79;531.40;80.17;0.15
1175;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.20;31.58;179.98;499.74;180.21;540.36;530.19;80.17;0.16
1180;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.25;31.59;179.98;499.96;180.25;537.46;527.69;80.17;0.17
1185;0.00;104.93;0.00;105.08;0.00;0.00;58.99;17.20;31.60;179.97;500.22;180.27;535.96;526.38;80.17;0.18
1190;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.22;31.59;179.93;500.71;180.27;534.49;525.05;80.17;0.20
1195;0.00;104.99;0.00;104.98;0.00;0.00;58.98;17.20;31.58;179.92;501.67;180.23;532.97;523.75;80.17;0.19
1200;0.00;105.06;0.00;104.91;0.00;0.00;59.01;17.19;31.60;179.92;501.69;180.18;529.98;521.05;80.17;0.17
1205;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.25;31.60;179.95;501.64;180.13;528.50;519.73;80.17;0.16
1210;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.22;31.60;179.99;501.12;180.06;527.00;518.38;80.17;0.19
1215;0.00;104.93;0.00;105.08;0.00;0.00;59.04;17.19;31.59;180.00;501.01;179.94;524.05;517.06;80.18;0.20
1220;0.00;104.98;0.00;105.00;0.00;0.00;59.00;17.20;31.61;179.99;501.09;179.89;522.58;514.38;80.18;0.19
1225;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.23;31.59;179.97;501.17;179.85;521.15;513.08;80.18;0.18
1230;0.00;105.07;0.00;104.92;0.00;0.00;59.02;17.20;31.60;179.94;500.31;179.82;519.69;511.75;80.18;0.16
1235;0.00;105.05;0.00;104.99;0.00;0.00;59.03;17.23;31.61;179.95;499.85;179.82;516.90;510.44;80.18;0.15
1240;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.23;31.59;179.96;499.21;179.84;515.72;508.03;80.18;0.19
1245;0.00;104.94;0.00;105.08;0.00;0.00;59.00;17.22;31.60;179.98;498.75;179.88;514.94;507.22;80.18;0.18
1250;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.20;31.62;180.00;498.67;179.94;514.90;506.94;80.18;0.19
1255;0.00;104.99;0.00;104.98;0.00;0.00;58.98;17.20;31.62;180.00;498.65;180.05;517.70;508.73;80.18;0.19
1260;0.00;105.07;0.00;104.91;0.00;0.00;59.01;17.22;31.62;179.99;498.36;180.09;520.48;510.93;80.18;0.15
1265;0.00;105.01;0.00;104.98;0.00;0.00;59.00;17.20;31.61;179.98;498.27;180.14;524.12;513.89;80.18;0.16
1270;0.00;105.03;0.00;105.01;0.00;0.00;59.03;17.23;31.63;179.98;498.62;180.20;528.68;517.67;80.18;0.18
1275;0.00;104.93;0.00;105.08;0.00;0.00;59.01;17.19;31.62;179.97;499.29;180.20;539.67;527.08;80.19;0.20
1280;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.23;31.63;179.98;500.47;180.18;545.95;532.58;80.18;0.20
1285;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.20;31.61;179.99;501.96;180.16;552.29;538.34;80.18;0.18
1290;0.00;105.08;0.00;104.92;0.00;0.00;58.99;17.22;31.63;180.00;504.72;180.04;558.82;544.10;80.18;0.16
1295;0.00;105.05;0.00;105.01;0.00;0.00;59.03;17.20;31.63;180.01;506.26;179.99;569.37;554.14;80.18;0.16
1300;0.00;105.00;0.00;105.01;0.00;0.00;59.03;17.22;31.64;180.01;507.65;179.94;573.06;558.00;80.18;0.19
1305;0.00;104.94;0.00;105.08;0.00;0.00;58.98;17.19;31.63;179.99;509.10;179.87;575.68;560.81;80.18;0.19
1310;0.00;104.97;0.00;104.99;0.00;0.00;58.99;17.23;31.62;179.98;512.71;179.78;577.23;562.77;80.18;0.20
1315;0.00;104.99;0.00;104.99;0.00;0.00;58.95;17.22;31.62;179.97;514.85;179.76;578.13;564.46;80.18;0.20
1320;0.00;105.07;0.00;104.90;0.00;0.00;59.01;17.22;31.63;179.96;516.61;179.76;577.77;564.49;80.19;0.16
1325;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.25;31.65;179.97;518.10;179.76;577.07;564.16;80.19;0.17
1330;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.25;31.65;179.99;520.19;179.83;576.09;563.54;80.18;0.19
1335;0.00;104.92;0.00;105.09;0.00;0.00;59.01;17.23;31.63;180.00;521.20;179.88;573.59;561.66;80.18;0.21
1340;0.00;104.98;0.00;104.99;0.00;0.00;59.01;17.20;31.64;180.01;522.40;179.94;572.15;560.51;80.19;0.21
1345;0.00;104.99;0.00;104.98;0.00;0.00;58.98;17.20;31.65;180.01;524.72;179.99;570.66;559.29;80.18;0.20
1350;0.00;105.06;0.00;104.92;0.00;0.00;59.00;17.23;31.65;180.00;525.25;180.09;567.43;557.96;80.18;0.18
1355;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;31.63;179.99;525.65;180.11;565.81;555.17;80.18;0.17
1360;0.00;105.00;0.00;104.99;0.00;0.00;59.03;17.25;31.65;179.99;525.81;180.13;564.12;553.71;80.18;0.20
1365;0.00;104.93;0.00;105.12;0.00;0.00;59.01;17.19;31.66;179.99;526.29;180.12;562.47;552.22;80.18;0.20
1370;0.00;105.00;0.00;105.01;0.00;0.00;59.00;17.22;31.66;180.00;526.77;180.06;559.06;550.72;80.19;0.20
1375;0.00;104.97;0.00;104.99;0.00;0.00;59.01;17.22;31.67;180.01;527.21;180.01;557.41;547.72;80.18;0.21
1380;0.00;105.07;0.00;104.92;0.00;0.00;58.99;17.25;31.67;180.01;527.06;179.96;555.71;546.24;80.18;0.17
1385;0.00;105.04;0.00;104.99;0.00;0.00;59.03;17.19;31.65;180.02;526.39;179.91;554.01;544.73;80.18;0.17
1390;0.00;105.02;0.00;104.99;0.00;0.00;59.04;17.20;31.67;180.02;525.87;179.80;550.72;543.22;80.18;0.19
1395;0.00;104.92;0.00;105.08;0.00;0.00;59.01;17.22;31.66;180.01;525.62;179.77;549.11;540.24;80.18;0.20
1400;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;31.67;180.02;525.59;179.75;547.47;538.75;80.18;0.21
1405;0.00;105.00;0.00;104.99;0.00;0.00;58.97;17.22;31.66;180.01;525.29;179.74;545.89;537.31;80.19;0.20
1410;0.00;105.07;0.00;104.90;0.00;0.00;59.01;17.20;31.69;180.02;524.52;179.75;542.93;534.58;80.19;0.19
1415;0.00;105.04;0.00;105.00;0.00;0.00;59.03;17.23;31.68;180.02;523.85;179.77;541.96;533.57;80.19;0.18
1420;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;31.67;180.01;523.16;179.81;541.74;533.14;80.18;0.20
1425;0.00;104.92;0.00;105.10;0.00;0.00;58.99;17.20;31.67;180.02;522.75;179.90;542.60;533.55;80.18;0.20
1430;0.00;104.99;0.00;105.02;0.00;0.00;59.01;17.23;31.68;180.02;523.10;179.95;547.91;537.52;80.18;0.20
1435;0.00;105.00;0.00;104.97;0.00;0.00;58.98;17.20;31.68;180.03;523.58;180.00;552.21;540.90;80.18;0.19
1440;0.00;105.07;0.00;104.93;0.00;0.00;59.00;17.19;31.70;180.03;523.71;180.03;557.16;545.15;80.18;0.17
1445;0.00;105.04;0.00;105.01;0.00;0.00;59.02;17.20;31.68;180.02;524.60;180.07;562.84;550.01;80.18;0.17
1450;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;31.68;180.01;525.34;180.07;575.25;560.91;80.18;0.19
1455;0.00;104.91;0.00;105.12;0.00;0.00;59.02;17.22;31.69;180.01;526.67;180.05;581.87;566.67;80.18;0.19
1460;0.00;104.99;0.00;105.00;0.00;0.00;58.98;17.19;31.68;180.00;528.48;180.03;588.27;572.61;80.18;0.21
1465;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.20;31.68;179.99;532.66;179.94;599.47;578.27;80.18;0.21
1470;0.00;105.08;0.00;104.92;0.00;0.00;59.00;17.25;31.70;180.00;534.25;179.89;603.43;587.23;80.17;0.19
1475;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.20;31.69;180.00;536.00;179.84;606.03;590.20;80.17;0.18
1480;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.23;31.71;180.00;539.19;179.80;607.58;592.11;80.18;0.20
1485;0.00;104.93;0.00;105.08;0.00;0.00;59.01;17.22;31.70;180.01;540.97;179.75;608.21;593.22;80.17;0.22
1490;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.23;31.72;180.02;542.95;179.74;607.67;593.55;80.17;0.21
1495;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.20;31.72;180.04;544.90;179.74;606.75;593.05;80.17;0.21
1500;0.00;105.08;0.00;104.91;0.00;0.00;58.98;17.17;31.69;180.05;547.74;179.76;605.58;592.24;80.17;0.18
1505;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.22;31.71;180.04;548.71;179.81;602.65;591.22;80.18;0.18
1510;0.00;105.01;0.00;105.00;0.00;0.00;59.00;17.22;31.72;180.03;549.32;179.85;600.98;588.66;80.17;0.22
1515;0.00;104.92;0.00;105.10;0.00;0.00;59.02;17.22;31.71;180.02;550.07;179.90;599.23;587.24;80.17;0.20
1520;0.00;104.99;0.00;105.01;0.00;0.00;58.99;17.17;31.73;180.01;551.98;179.94;597.46;585.71;80.17;0.22
1525;0.00;104.98;0.00;104.98;0.00;0.00;58.98;17.20;31.71;180.02;552.90;180.00;593.78;582.55;80.17;0.22
1530;0.00;105.05;0.00;104.94;0.00;0.00;58.98;17.22;31.72;180.02;553.03;180.01;591.89;580.90;80.17;0.18
1535;0.00;105.03;0.00;104.98;0.00;0.00;59.02;17.22;31.72;180.04;552.96;180.02;589.99;579.22;80.17;0.19
1540;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.23;31.72;180.04;552.53;180.02;588.13;577.58;80.17;0.21
1545;0.00;104.90;0.00;105.10;0.00;0.00;59.01;17.22;31.74;180.06;552.65;179.97;584.38;574.19;80.18;0.22
1550;0.00;105.00;0.00;105.01;0.00;0.00;58.99;17.22;31.74;180.05;552.93;179.92;582.50;572.55;80.18;0.22
1555;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.19;31.75;180.04;553.25;179.88;580.63;570.86;80.18;0.21
1560;0.00;105.06;0.00;104.93;0.00;0.00;59.00;17.20;31.75;180.03;552.09;179.78;578.81;569.18;80.17;0.19
1565;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.20;31.74;180.02;551.38;179.74;575.19;565.88;80.17;0.18
1570;0.00;105.01;0.00;104.99;0.00;0.00;59.04;17.20;31.74;180.01;550.51;179.72;573.41;564.31;80.18;0.21
1575;0.00;104.92;0.00;105.13;0.00;0.00;59.01;17.19;31.75;180.05;550.03;179.70;571.89;562.84;80.18;0.21
1580;0.00;104.99;0.00;105.01;0.00;0.00;59.00;17.23;31.74;180.05;550.01;179.71;570.85;561.75;80.17;0.21
1585;0.00;104.99;0.00;104.98;0.00;0.00;58.97;17.19;31.73;180.07;549.99;179.73;571.34;561.62;80.18;0.22
1590;0.00;105.08;0.00;104.92;0.00;0.00;59.00;17.20;31.75;180.07;549.27;179.76;573.00;562.77;80.18;0.18
1595;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;31.75;180.05;548.74;179.79;575.61;564.78;80.18;0.18
1600;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.20;31.75;180.04;548.49;179.89;579.10;567.65;80.18;0.20
1605;0.00;104.94;0.00;105.10;0.00;0.00;58.99;17.23;31.74;180.03;549.24;179.93;588.66;575.57;80.17;0.22
1610;0.00;104.97;0.00;105.01;0.00;0.00;59.01;17.23;31.76;180.03;550.45;179.97;594.18;580.46;80.17;0.22
1615;0.00;105.01;0.00;104.99;0.00;0.00;58.98;17.19;31.74;180.03;553.23;180.00;600.19;585.61;80.17;0.21
1620;0.00;105.07;0.00;104.91;0.00;0.00;59.00;17.22;31.75;180.05;554.14;180.02;612.13;591.07;80.17;0.20
1625;0.00;105.03;0.00;105.00;0.00;0.00;59.01;17.22;31.75;180.06;555.42;180.02;617.57;601.44;80.17;0.18
1630;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.22;31.76;180.07;556.72;179.99;622.13;605.95;80.17;0.22
1635;0.00;104.93;0.00;105.11;0.00;0.00;58.99;17.20;31.77;180.07;560.32;179.96;625.87;609.71;80.17;0.21
1640;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.22;31.77;180.06;562.44;179.87;630.14;612.59;80.17;0.22
1645;0.00;104.98;0.00;104.97;0.00;0.00;58.98;17.22;31.76;180.04;564.61;179.82;630.80;615.61;80.18;0.23
1650;0.00;105.11;0.00;104.92;0.00;0.00;58.99;17.19;31.76;180.03;566.25;179.76;630.76;616.02;80.18;0.19
1655;0.00;105.04;0.00;104.98;0.00;0.00;59.04;17.23;31.77;180.04;568.63;179.72;630.18;615.88;80.17;0.19
1660;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.20;31.77;180.06;569.45;179.66;627.91;615.30;80.17;0.21
1665;0.00;104.91;0.00;105.10;0.00;0.00;59.01;17.20;31.77;180.07;570.56;179.66;626.38;613.27;80.18;0.22
1670;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.20;31.79;180.08;571.73;179.67;624.70;611.93;80.17;0.23
1675;0.00;105.01;0.00;104.97;0.00;0.00;58.98;17.19;31.79;180.06;574.06;179.69;622.94;610.46;80.17;0.23
1680;0.00;105.09;0.00;104.93;0.00;0.00;59.00;17.22;31.78;180.06;574.42;179.76;619.15;607.26;80.17;0.22
1685;0.00;105.02;0.00;104.99;0.00;0.00;59.01;17.23;31.78;180.05;574.58;179.82;617.17;605.59;80.17;0.21
1690;0.00;105.00;0.00;104.99;0.00;0.00;59.05;17.22;31.78;180.06;574.46;179.86;615.21;603.84;80.18;0.23
1695;0.00;104.90;0.00;105.12;0.00;0.00;58.99;17.19;31.79;180.07;574.80;179.96;613.18;602.06;80.18;0.22
1700;0.00;104.98;0.00;105.02;0.00;0.00;59.02;17.17;31.78;180.08;575.24;179.99;609.17;598.50;80.18;0.22
1705;0.00;104.99;0.00;104.97;0.00;0.00;58.98;17.19;31.79;180.07;575.72;180.00;607.14;596.69;80.17;0.23
1710;0.00;105.08;0.00;104.92;0.00;0.00;59.02;17.22;31.80;180.04;575.43;180.00;605.17;594.93;80.18;0.20
1715;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.20;31.80;180.04;574.02;179.96;603.17;593.12;80.18;0.20
1720;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.20;31.79;180.05;573.16;179.92;599.29;589.60;80.18;0.21
1725;0.00;104.90;0.00;105.12;0.00;0.00;58.99;17.20;31.79;180.07;572.84;179.87;597.56;587.99;80.18;0.22
1730;0.00;104.97;0.00;105.02;0.00;0.00;59.02;17.22;31.80;180.07;572.85;179.81;596.35;586.75;80.18;0.23
1735;0.00;105.02;0.00;104.99;0.00;0.00;58.99;17.20;31.81;180.07;572.89;179.72;595.91;586.10;80.18;0.23
1740;0.00;105.09;0.00;104.90;0.00;0.00;58.99;17.20;31.82;180.07;572.12;179.69;597.54;587.00;80.18;0.22
1745;0.00;105.04;0.00;104.98;0.00;0.00;59.02;17.22;31.81;180.08;571.43;179.66;599.72;588.66;80.18;0.20
1750;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;31.80;180.07;570.99;179.66;602.87;591.08;80.17;0.22
1755;0.00;104.95;0.00;105.09;0.00;0.00;59.01;17.20;31.81;180.08;571.77;179.68;611.56;594.38;80.18;0.23
1760;0.00;104.98;0.00;105.01;0.00;0.00;59.01;17.20;31.81;180.09;572.89;179.71;616.75;602.86;80.17;0.22
1765;0.00;105.01;0.00;104.99;0.00;0.00;58.98;17.20;31.80;180.09;574.29;179.75;622.47;607.86;80.18;0.23
1770;0.00;105.07;0.00;104.89;0.00;0.00;58.98;17.22;31.81;180.09;576.23;179.80;628.43;613.15;80.18;0.20
1775;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.20;31.82;180.07;577.46;179.90;639.97;618.40;80.18;0.20
1780;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.20;31.84;180.06;578.80;179.93;645.16;628.53;80.18;0.22
1785;0.00;104.89;0.00;105.11;0.00;0.00;59.03;17.22;31.82;180.06;580.78;179.96;649.46;632.71;80.18;0.22
1790;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.23;31.83;180.07;585.41;179.97;652.84;636.20;80.18;0.23
1795;0.00;105.01;0.00;104.98;0.00;0.00;59.00;17.20;31.83;180.06;587.91;179.97;656.17;638.73;80.18;0.24
1800;0.00;105.08;0.00;104.94;0.00;0.00;59.01;17.22;31.83;180.06;589.38;179.95;656.42;641.00;80.18;0.20
1805;0.00;105.01;0.00;105.01;0.00;0.00;59.01;17.22;31.84;180.07;590.69;179.92;656.00;641.05;80.18;0.21
1810;0.00;105.03;0.00;105.00;0.00;0.00;59.01;17.20;31.84;180.08;592.87;179.87;655.06;640.58;80.18;0.23
1815;0.00;104.91;0.00;105.12;0.00;0.00;58.99;17.19;31.83;180.09;594.31;179.78;652.20;638.53;80.18;0.25
1820;0.00;105.00;0.00;105.02;0.00;0.00;59.02;17.19;31.86;180.08;595.93;179.73;650.42;637.13;80.18;0.24
1825;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.22;31.84;180.06;597.58;179.69;648.54;635.60;80.18;0.24
1830;0.00;105.08;0.00;104.93;0.00;0.00;58.99;17.22;31.86;180.05;598.38;179.64;646.53;633.91;80.18;0.23
1835;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.22;31.84;180.05;598.30;179.63;642.35;630.32;80.18;0.21
1840;0.00;105.00;0.00;104.98;0.00;0.00;59.02;17.23;31.84;180.06;598.00;179.64;640.18;628.43;80.18;0.25
1845;0.00;104.92;0.00;105.12;0.00;0.00;59.01;17.20;31.85;180.07;598.22;179.66;638.05;626.55;80.18;0.23
1850;0.00;105.02;0.00;105.00;0.00;0.00;59.01;17.22;31.86;180.08;599.33;179.74;635.85;624.61;80.18;0.24
1855;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.22;31.86;180.08;599.71;179.78;631.53;620.74;80.18;0.25
1860;0.00;105.09;0.00;104.92;0.00;0.00;59.02;17.20;31.85;180.08;598.80;179.84;629.35;618.78;80.18;0.21
1865;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.20;31.87;180.06;597.78;179.88;627.24;616.87;80.18;0.22
1870;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.20;31.84;180.05;595.84;179.95;625.11;614.94;80.18;0.24
1875;0.00;104.79;0.00;105.22;0.00;0.00;58.99;17.20;31.86;180.05;595.79;179.97;621.70;611.68;80.18;0.25
1880;0.00;104.99;0.00;105.01;0.00;0.00;59.00;17.22;31.86;180.06;596.08;179.97;621.00;610.76;80.18;0.23
1885;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.22;31.87;180.08;596.43;179.96;621.50;610.87;80.18;0.24
1890;0.00;105.08;0.00;104.93;0.00;0.00;58.99;17.22;31.87;180.09;594.77;179.94;622.84;611.78;80.18;0.21
1895;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.22;31.86;180.08;594.29;179.85;628.12;613.49;80.18;0.21
1900;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.23;31.88;180.07;594.12;179.80;632.07;619.17;80.18;0.23
1905;0.00;104.93;0.00;105.09;0.00;0.00;58.99;17.19;31.89;180.07;595.94;179.73;635.73;622.26;80.18;0.23
1910;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.23;31.86;180.08;597.52;179.69;645.04;630.32;80.18;0.23
1915;0.00;105.01;0.00;104.98;0.00;0.00;59.00;17.20;31.88;180.07;599.50;179.66;650.54;635.32;80.18;0.24
1920;0.00;105.08;0.00;104.91;0.00;0.00;59.01;17.20;31.88;180.07;600.47;179.65;656.09;640.19;80.18;0.22
1925;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.23;31.89;180.07;602.39;179.65;661.11;644.90;80.18;0.22
1930;0.00;104.99;0.00;105.01;0.00;0.00;59.03;17.22;31.88;180.07;603.56;179.67;668.76;652.47;80.18;0.23
1935;0.00;104.92;0.00;105.10;0.00;0.00;59.01;17.20;31.91;180.08;605.48;179.70;671.25;655.19;80.18;0.23
1940;0.00;104.98;0.00;105.01;0.00;0.00;59.03;17.25;31.91;180.06;609.78;179.74;672.84;657.08;80.18;0.24
1945;0.00;104.99;0.00;104.97;0.00;0.00;58.99;17.20;31.88;180.06;612.03;179.83;673.41;658.13;80.18;0.25
1950;0.00;105.11;0.00;104.88;0.00;0.00;58.98;17.20;31.89;180.05;613.02;179.87;672.70;658.18;80.18;0.25
1955;0.00;105.04;0.00;105.00;0.00;0.00;59.02;17.22;31.90;180.06;613.77;179.90;671.57;657.45;80.18;0.23
1960;0.00;104.99;0.00;104.99;0.00;0.00;59.02;17.23;31.89;180.07;614.84;179.93;670.08;656.36;80.18;0.25
1965;0.00;104.90;0.00;105.10;0.00;0.00;59.02;17.22;31.89;180.08;615.86;179.95;666.46;654.98;80.18;0.26
1970;0.00;105.00;0.00;105.02;0.00;0.00;58.98;17.19;31.91;180.08;617.02;179.94;664.41;651.74;80.18;0.24
1975;0.00;104.99;0.00;104.98;0.00;0.00;59.00;17.20;31.90;180.09;618.26;179.92;662.33;649.92;80.18;0.26
1980;0.00;105.07;0.00;104.93;0.00;0.00;59.00;17.19;31.89;180.08;618.12;179.89;660.13;648.07;80.18;0.23
1985;0.00;105.02;0.00;105.01;0.00;0.00;59.01;17.23;31.89;180.07;617.54;179.81;655.68;646.11;80.18;0.22
1990;0.00;105.01;0.00;105.01;0.00;0.00;59.01;17.23;31.92;180.06;616.78;179.77;653.41;642.15;80.18;0.26
1995;0.00;104.88;0.00;105.12;0.00;0.00;59.00;17.17;31.91;180.06;616.63;179.73;651.19;640.12;80.18;0.24
2000;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.20;31.91;180.07;617.02;179.68;648.93;638.14;80.18;0.25
2005;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.20;31.90;180.08;617.13;179.67;644.72;634.25;80.18;0.26
2010;0.00;105.08;0.00;104.94;0.00;0.00;59.00;17.20;31.92;180.09;616.04;179.68;642.97;632.61;80.18;0.22
2015;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.25;31.93;180.09;614.78;179.68;641.70;631.35;80.18;0.23
2020;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.22;31.92;180.09;613.09;179.75;641.40;630.84;80.18;0.25
2025;0.00;104.92;0.00;105.14;0.00;0.00;58.99;17.20;31.91;180.07;613.49;179.78;644.60;632.94;80.18;0.26
2030;0.00;105.00;0.00;105.00;0.00;0.00;58.98;17.23;31.93;180.07;614.23;179.83;647.96;635.50;80.18;0.25
2035;0.00;105.00;0.00;104.98;0.00;0.00;58.98;17.23;31.92;180.07;615.35;179.88;652.16;638.95;80.18;0.25
2040;0.00;105.08;0.00;104.92;0.00;0.00;58.99;17.20;31.93;180.07;616.03;179.95;656.86;643.04;80.18;0.24
2045;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;31.92;180.07;616.62;179.97;667.49;652.41;80.18;0.22
2050;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.22;31.94;180.08;617.43;179.98;673.22;657.44;80.18;0.25
2055;0.00;104.92;0.00;105.11;0.00;0.00;58.98;17.22;31.95;180.09;619.07;179.97;678.91;662.75;80.18;0.24
2060;0.00;104.98;0.00;105.01;0.00;0.00;59.00;17.22;31.93;180.10;624.10;179.93;689.71;667.96;80.18;0.25
