Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
3940;0.00;105.08;0.00;104.92;0.00;0.00;58.98;17.22;33.80;180.01;842.40;179.95;881.41;869.03;80.48;0.19
3945;0.00;105.02;0.00;105.01;0.00;0.00;59.03;17.25;33.80;180.02;842.26;179.95;880.73;868.70;80.48;0.18
3950;0.00;104.98;0.00;105.01;0.00;0.00;59.01;17.22;33.81;180.03;841.19;179.96;879.93;868.11;80.48;0.19
3955;0.00;104.90;0.00;105.11;0.00;0.00;58.99;17.19;33.81;180.05;838.17;179.97;879.43;867.75;80.48;0.18
3960;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.22;33.81;180.05;842.04;180.02;879.76;867.96;80.48;0.17
3965;0.00;104.98;0.00;104.98;0.00;0.00;58.99;17.22;33.81;180.05;843.97;180.04;882.27;869.75;80.48;0.19
3970;0.00;105.11;0.00;104.91;0.00;0.00;58.98;17.20;33.82;180.05;843.27;180.06;883.02;870.44;80.48;0.17
3975;0.00;105.05;0.00;105.00;0.00;0.00;59.02;17.23;33.81;180.04;843.02;180.07;883.07;870.65;80.48;0.18
3980;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.23;33.82;180.04;840.27;180.10;882.56;870.43;80.48;0.19
3985;0.00;104.93;0.00;105.09;0.00;0.00;58.99;17.19;33.82;180.05;839.62;180.10;881.63;869.81;80.48;0.19
3990;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.25;33.82;180.05;841.89;180.09;882.21;870.21;80.48;0.18
3995;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.22;33.82;180.05;844.41;180.09;883.25;870.93;80.48;0.20
4000;0.00;105.09;0.00;104.89;0.00;0.00;59.00;17.20;33.82;180.04;844.08;180.06;883.89;871.48;80.48;0.19
4005;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.25;33.82;180.03;843.92;180.04;883.10;871.05;80.48;0.17
4010;0.00;104.98;0.00;104.99;0.00;0.00;58.98;17.22;33.82;180.04;843.31;180.02;881.88;870.14;80.48;0.19
4015;0.00;104.92;0.00;105.09;0.00;0.00;58.99;17.19;33.82;180.04;841.08;180.01;880.80;869.32;80.47;0.18
4020;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.27;33.83;180.04;843.16;179.98;881.10;869.03;80.48;0.17
4025;0.00;105.02;0.00;105.00;0.00;0.00;59.01;17.22;33.83;180.04;845.16;179.97;881.99;869.88;80.48;0.19
4030;0.00;105.09;0.00;104.86;0.00;0.00;59.01;17.20;33.84;180.06;844.43;179.95;882.42;870.25;80.48;0.17
4035;0.00;105.03;0.00;104.98;0.00;0.00;59.02;17.22;33.83;180.06;843.73;179.98;882.26;870.25;80.48;0.18
4040;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.19;33.83;180.05;841.30;180.00;881.03;869.88;80.48;0.19
4045;0.00;104.89;0.00;105.12;0.00;0.00;58.98;17.20;33.84;180.04;840.24;180.02;880.90;869.33;80.48;0.17
4050;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.23;33.84;180.03;842.29;180.04;881.63;869.87;80.48;0.18
4055;0.00;104.99;0.00;105.01;0.00;0.00;58.99;17.20;33.85;180.04;845.53;180.06;882.94;870.81;80.48;0.19
4060;0.00;105.09;0.00;104.90;0.00;0.00;59.03;17.19;33.84;180.05;844.79;180.09;884.40;872.06;80.48;0.19
4065;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.23;33.85;180.06;844.65;180.10;884.01;871.95;80.48;0.19
4070;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.22;33.85;180.06;844.32;180.10;883.22;871.42;80.48;0.19
4075;0.00;104.93;0.00;105.13;0.00;0.00;58.98;17.19;33.85;180.06;842.01;180.11;882.44;870.86;80.48;0.19
4080;0.00;104.99;0.00;105.04;0.00;0.00;59.02;17.19;33.85;180.06;844.27;180.09;883.04;871.18;80.48;0.17
4085;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.20;33.86;180.05;846.41;180.09;883.92;871.78;80.48;0.20
4090;0.00;105.12;0.00;104.88;0.00;0.00;58.98;17.19;33.86;180.05;845.83;180.07;884.29;872.09;80.48;0.18
4095;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.22;33.86;180.04;845.01;180.04;883.90;871.92;80.48;0.18
4100;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.19;33.86;180.03;843.13;180.03;881.86;870.45;80.48;0.19
4105;0.00;104.92;0.00;105.09;0.00;0.00;58.98;17.22;33.86;180.02;841.42;180.02;881.21;869.93;80.48;0.17
4110;0.00;105.00;0.00;105.03;0.00;0.00;59.04;17.27;33.87;180.04;843.23;180.01;881.47;870.04;80.48;0.18
4115;0.00;104.99;0.00;105.00;0.00;0.00;59.03;17.17;33.87;180.04;846.33;180.02;882.44;870.62;80.48;0.19
4120;0.00;105.13;0.00;104.87;0.00;0.00;59.00;17.20;33.87;180.04;845.52;180.02;883.63;871.60;80.48;0.20
4125;0.00;105.02;0.00;105.01;0.00;0.00;59.02;17.22;33.87;180.04;845.20;180.04;883.34;871.53;80.48;0.19
4130;0.00;104.97;0.00;105.01;0.00;0.00;58.98;17.20;33.87;180.03;845.00;180.05;882.73;871.13;80.48;0.20
4135;0.00;104.91;0.00;105.09;0.00;0.00;59.00;17.22;33.88;180.03;842.56;180.07;882.37;870.76;80.48;0.19
4140;0.00;105.01;0.00;105.03;0.00;0.00;59.01;17.22;33.88;180.04;844.66;180.08;883.34;871.56;80.48;0.17
4145;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;33.88;180.05;846.94;180.07;884.57;872.44;80.48;0.20
4150;0.00;105.08;0.00;104.91;0.00;0.00;58.97;17.20;33.88;180.04;846.07;180.06;885.26;873.01;80.47;0.18
4155;0.00;105.00;0.00;105.00;0.00;0.00;59.05;17.22;33.89;180.03;845.89;180.04;884.39;873.11;80.48;0.18
4160;0.00;104.98;0.00;105.00;0.00;0.00;58.99;17.22;33.89;180.03;844.40;180.04;883.38;871.91;80.48;0.19
4165;0.00;104.93;0.00;105.11;0.00;0.00;58.98;17.19;33.89;180.03;842.44;180.02;882.62;871.34;80.48;0.17
4170;0.00;105.00;0.00;105.03;0.00;0.00;59.01;17.20;33.89;180.05;846.20;179.99;882.70;871.34;80.48;0.18
4175;0.00;105.00;0.00;105.01;0.00;0.00;59.00;17.19;33.90;180.06;847.48;179.98;884.22;871.80;80.48;0.19
4180;0.00;105.11;0.00;104.87;0.00;0.00;58.99;17.22;33.89;180.06;846.59;179.98;884.30;872.42;80.48;0.17
4185;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;33.90;180.05;846.13;179.97;883.76;872.08;80.48;0.18
4190;0.00;105.00;0.00;105.00;0.00;0.00;58.98;17.20;33.90;180.03;842.96;179.98;882.88;871.46;80.48;0.20
4195;0.00;104.92;0.00;105.09;0.00;0.00;59.01;17.19;33.90;180.02;843.12;180.01;881.87;870.68;80.48;0.19
4200;0.00;105.02;0.00;105.04;0.00;0.00;58.98;17.25;33.91;180.03;845.17;180.03;882.61;871.15;80.47;0.18
4205;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.23;33.91;180.03;847.35;180.04;883.80;871.95;80.47;0.20
4210;0.00;105.07;0.00;104.92;0.00;0.00;58.97;17.19;33.91;180.03;846.52;180.08;884.60;872.59;80.47;0.19
4215;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.20;33.91;180.04;846.30;180.09;884.21;872.57;80.47;0.18
4220;0.00;104.98;0.00;105.01;0.00;0.00;58.98;17.20;33.91;180.04;845.38;180.09;883.50;872.09;80.47;0.19
4225;0.00;104.88;0.00;105.11;0.00;0.00;58.98;17.20;33.91;180.05;843.01;180.08;883.04;871.77;80.47;0.18
4230;0.00;105.00;0.00;105.04;0.00;0.00;59.02;17.22;33.91;180.04;846.76;180.06;883.41;872.03;80.47;0.18
4235;0.00;104.99;0.00;105.01;0.00;0.00;59.00;17.20;33.92;180.03;848.29;180.05;885.37;873.39;80.47;0.19
4240;0.00;105.09;0.00;104.90;0.00;0.00;59.00;17.17;33.92;180.02;847.55;180.03;885.65;873.69;80.46;0.17
4245;0.00;105.03;0.00;105.01;0.00;0.00;59.04;17.22;33.92;180.04;847.02;180.01;885.16;873.46;80.46;0.18
4250;0.00;104.97;0.00;104.99;0.00;0.00;59.01;17.20;33.93;180.05;844.10;179.99;884.23;872.81;80.47;0.20
4255;0.00;104.93;0.00;105.08;0.00;0.00;58.98;17.22;33.93;180.05;843.99;179.98;882.73;871.66;80.47;0.19
4260;0.00;105.00;0.00;105.04;0.00;0.00;59.02;17.22;33.93;180.06;845.83;179.98;883.18;871.87;80.47;0.18
4265;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.23;33.94;180.06;848.11;179.98;884.04;872.41;80.47;0.20
4270;0.00;105.11;0.00;104.87;0.00;0.00;58.99;17.22;33.94;180.05;847.20;179.99;884.54;872.84;80.47;0.19
4275;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;33.94;180.04;846.86;180.01;883.89;872.50;80.47;0.18
4280;0.00;104.98;0.00;104.99;0.00;0.00;58.99;17.22;33.95;180.03;846.30;180.02;883.11;871.91;80.47;0.19
4285;0.00;104.92;0.00;105.10;0.00;0.00;58.98;17.20;33.95;180.02;844.84;180.04;882.58;871.51;80.47;0.18
4290;0.00;105.00;0.00;105.03;0.00;0.00;59.01;17.20;33.95;180.02;846.92;180.06;883.92;871.70;80.47;0.17
4295;0.00;104.99;0.00;105.00;0.00;0.00;59.01;17.20;33.95;180.03;848.68;180.07;885.07;873.21;80.47;0.19
4300;0.00;105.12;0.00;104.87;0.00;0.00;59.01;17.19;33.95;180.05;848.06;180.07;885.59;873.71;80.47;0.18
4305;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;33.95;180.06;847.19;180.07;885.40;873.72;80.47;0.18
4310;0.00;104.99;0.00;104.98;0.00;0.00;59.01;17.20;33.96;180.05;845.08;180.05;883.91;873.31;80.47;0.20
4315;0.00;104.90;0.00;105.10;0.00;0.00;58.99;17.20;33.96;180.05;844.48;180.04;883.58;872.48;80.47;0.17
4320;0.00;104.98;0.00;105.04;0.00;0.00;59.02;17.20;33.96;180.03;846.25;180.03;884.08;872.78;80.47;0.18
4325;0.00;104.99;0.00;104.99;0.00;0.00;58.98;17.22;33.97;180.04;848.97;180.01;885.00;873.38;80.47;0.19
4330;0.00;105.08;0.00;104.91;0.00;0.00;58.99;17.19;33.97;180.06;848.05;180.00;885.58;873.93;80.47;0.20
4335;0.00;105.04;0.00;105.00;0.00;0.00;59.02;17.22;33.97;180.07;847.65;180.00;884.88;873.49;80.47;0.19
4340;0.00;104.98;0.00;105.00;0.00;0.00;59.00;17.19;33.97;180.07;847.29;180.00;883.88;872.76;80.47;0.20
4345;0.00;104.90;0.00;105.12;0.00;0.00;59.01;17.20;33.97;180.06;845.33;180.00;883.05;872.12;80.47;0.19
4350;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.25;33.97;180.05;847.29;180.01;883.73;872.48;80.47;0.17
4355;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.19;33.98;180.04;849.14;180.01;884.71;873.11;80.47;0.20
4360;0.00;105.08;0.00;104.91;0.00;0.00;58.99;17.19;33.98;180.06;848.62;180.01;885.17;873.51;80.47;0.18
4365;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.22;33.98;180.07;847.50;180.03;884.97;873.47;80.47;0.18
4370;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.20;33.98;180.07;845.88;180.04;883.58;872.53;80.47;0.19
4375;0.00;104.89;0.00;105.12;0.00;0.00;58.98;17.20;33.99;180.06;844.70;180.04;883.34;872.35;80.47;0.17
4380;0.00;105.00;0.00;105.02;0.00;0.00;59.03;17.20;33.98;180.05;848.38;180.04;883.91;872.74;80.47;0.18
4385;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.22;33.98;180.04;849.47;180.04;885.95;873.51;80.47;0.19
4390;0.00;105.09;0.00;104.89;0.00;0.00;59.00;17.19;33.98;180.04;848.62;180.02;886.15;874.46;80.47;0.20
4395;0.00;105.05;0.00;105.00;0.00;0.00;59.02;17.20;33.99;180.04;848.16;180.01;885.65;874.21;80.47;0.18
4400;0.00;105.00;0.00;105.00;0.00;0.00;59.00;17.20;33.99;180.04;845.22;179.99;884.73;873.58;80.47;0.20
4405;0.00;104.94;0.00;105.14;0.00;0.00;58.97;17.20;33.99;180.05;845.77;179.96;883.75;872.96;80.47;0.19
4410;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.20;33.99;180.07;847.70;179.95;884.39;873.18;80.47;0.17
4415;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.19;33.99;180.07;849.63;179.94;885.23;873.74;80.47;0.20
4420;0.00;105.11;0.00;104.88;0.00;0.00;59.01;17.20;34.00;180.07;848.42;179.94;885.60;874.05;80.47;0.19
4425;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.20;34.00;180.06;848.03;179.95;884.48;873.91;80.47;0.18
4430;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.20;34.00;180.06;846.65;179.97;883.57;872.69;80.47;0.19
4435;0.00;104.92;0.00;105.09;0.00;0.00;58.97;17.20;34.00;180.05;845.11;179.99;883.14;872.33;80.47;0.18
4440;0.00;105.00;0.00;105.03;0.00;0.00;59.03;17.23;34.00;180.04;848.61;180.02;883.58;872.56;80.47;0.18
4445;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.20;34.00;180.05;849.80;180.03;885.52;873.95;80.47;0.19
4450;0.00;105.12;0.00;104.88;0.00;0.00;58.99;17.19;34.01;180.06;848.94;180.06;885.80;874.27;80.47;0.17
4455;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.22;34.01;180.06;848.41;180.08;885.41;874.11;80.47;0.18
4460;0.00;104.98;0.00;104.98;0.00;0.00;58.99;17.19;34.01;180.05;845.65;180.10;884.67;873.62;80.47;0.20
4465;0.00;104.91;0.00;105.10;0.00;0.00;58.99;17.19;34.01;180.04;846.03;180.10;883.99;873.09;80.47;0.19
4470;0.00;104.99;0.00;105.02;0.00;0.00;59.01;17.22;34.01;180.04;847.97;180.08;884.76;873.58;80.47;0.18
4475;0.00;105.00;0.00;104.98;0.00;0.00;58.98;17.22;34.01;180.04;849.81;180.08;885.74;874.27;80.47;0.20
4480;0.00;105.08;0.00;104.90;0.00;0.00;58.98;17.19;34.02;180.05;848.96;180.03;886.29;874.71;80.47;0.19
4485;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.22;34.02;180.06;848.58;180.00;885.30;874.19;80.47;0.18
4490;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.20;34.02;180.07;847.67;179.98;884.35;873.46;80.47;0.19
4495;0.00;104.89;0.00;105.11;0.00;0.00;58.97;17.20;34.02;180.06;845.66;179.97;883.67;872.95;80.47;0.18
4500;0.00;104.99;0.00;105.04;0.00;0.00;59.02;17.22;34.02;180.05;848.85;179.95;884.66;873.02;80.47;0.18
4505;0.00;105.00;0.00;105.01;0.00;0.00;59.00;17.20;34.02;180.05;850.28;179.96;885.48;874.06;80.47;0.19
4510;0.00;105.08;0.00;104.89;0.00;0.00;58.97;17.20;34.03;180.04;849.45;179.97;885.68;874.28;80.47;0.17
4515;0.00;105.02;0.00;104.97;0.00;0.00;59.03;17.22;34.02;180.04;848.39;179.99;885.24;874.08;80.47;0.18
4520;0.00;104.97;0.00;105.01;0.00;0.00;59.00;17.20;34.03;180.04;846.26;180.02;883.76;873.55;80.47;0.20
4525;0.00;104.88;0.00;105.13;0.00;0.00;58.98;17.20;34.03;180.04;846.14;180.03;883.67;872.92;80.47;0.17
4530;0.00;105.02;0.00;105.04;0.00;0.00;59.02;17.20;34.04;180.04;847.87;180.05;884.38;873.38;80.47;0.18
4535;0.00;104.99;0.00;105.00;0.00;0.00;58.98;17.22;34.04;180.06;850.25;180.07;885.50;874.14;80.47;0.19
4540;0.00;105.11;0.00;104.86;0.00;0.00;58.98;17.20;34.04;180.07;849.31;180.07;886.27;874.87;80.47;0.19
4545;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.25;34.04;180.08;848.91;180.07;885.65;874.55;80.47;0.19
4550;0.00;104.98;0.00;105.00;0.00;0.00;58.98;17.22;34.04;180.06;848.46;180.06;884.82;873.93;80.47;0.19
4555;0.00;104.92;0.00;105.09;0.00;0.00;58.98;17.20;34.05;180.05;847.05;180.03;884.18;873.45;80.47;0.19
4560;0.00;105.01;0.00;105.03;0.00;0.00;59.05;17.22;34.05;180.04;848.92;180.02;885.04;873.94;80.47;0.17
4565;0.00;104.98;0.00;105.01;0.00;0.00;58.98;17.22;34.05;180.04;850.66;180.00;885.87;874.53;80.47;0.20
4570;0.00;105.11;0.00;104.86;0.00;0.00;58.98;17.20;34.05;180.06;850.08;179.97;886.16;874.81;80.47;0.18
4575;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.22;34.05;180.06;848.83;179.95;884.91;874.62;80.47;0.18
4580;0.00;105.01;0.00;105.01;0.00;0.00;58.98;17.22;34.06;180.06;847.28;179.95;884.04;873.37;80.47;0.19
4585;0.00;104.91;0.00;105.09;0.00;0.00;58.99;17.22;34.05;180.06;846.30;179.94;883.66;873.06;80.47;0.17
4590;0.00;105.00;0.00;105.03;0.00;0.00;59.03;17.23;34.06;180.05;849.67;179.96;884.14;873.33;80.47;0.18
4595;0.00;104.98;0.00;105.01;0.00;0.00;59.01;17.20;34.06;180.05;850.64;179.98;885.91;873.97;80.47;0.19
4600;0.00;105.08;0.00;104.90;0.00;0.00;58.98;17.22;34.06;180.04;849.70;180.00;886.01;874.75;80.47;0.17
4605;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.23;34.06;180.05;849.14;180.03;885.56;874.52;80.47;0.18
4610;0.00;104.99;0.00;104.99;0.00;0.00;59.00;17.20;34.06;180.04;846.42;180.06;884.83;874.00;80.47;0.20
4615;0.00;104.87;0.00;105.12;0.00;0.00;59.02;17.20;34.07;180.04;846.98;180.11;884.25;873.59;80.47;0.19
4620;0.00;104.98;0.00;105.03;0.00;0.00;59.03;17.25;34.06;180.04;848.85;180.12;885.04;874.08;80.47;0.18
4625;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.20;34.07;180.05;850.71;180.13;886.03;874.76;80.47;0.20
4630;0.00;105.11;0.00;104.88;0.00;0.00;58.99;17.22;34.07;180.05;849.67;180.11;886.53;875.17;80.47;0.19
4635;0.00;105.03;0.00;105.01;0.00;0.00;59.05;17.23;34.07;180.05;849.24;180.10;885.52;874.64;80.47;0.18
4640;0.00;105.02;0.00;104.99;0.00;0.00;58.99;17.20;34.08;180.04;848.53;180.08;884.63;873.94;80.47;0.19
4645;0.00;104.92;0.00;105.08;0.00;0.00;58.99;17.20;34.08;180.03;847.89;180.05;884.05;873.50;80.47;0.18
4650;0.00;105.00;0.00;105.04;0.00;0.00;59.01;17.23;34.07;180.04;849.59;180.00;885.03;873.59;80.47;0.17
4655;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.22;34.07;180.04;851.05;179.98;885.81;874.60;80.47;0.19
4660;0.00;105.11;0.00;104.86;0.00;0.00;59.02;17.22;34.08;180.05;850.26;179.97;886.00;874.81;80.47;0.17
4665;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.20;34.08;180.05;849.03;179.95;885.54;874.54;80.47;0.18
4670;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.17;34.09;180.05;847.16;179.95;884.00;873.44;80.47;0.20
4675;0.00;104.92;0.00;105.09;0.00;0.00;58.98;17.20;34.08;180.05;846.92;179.96;883.91;873.35;80.47;0.17
4680;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.23;34.09;180.05;848.69;179.97;884.59;873.80;80.47;0.18
4685;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.23;34.09;180.05;850.98;180.01;885.68;874.55;80.47;0.19
4690;0.00;105.13;0.00;104.86;0.00;0.00;59.01;17.20;34.09;180.05;850.00;180.03;886.43;875.22;80.47;0.20
4695;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.22;34.09;180.05;849.49;180.05;885.81;874.90;80.47;0.19
4700;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.20;34.10;180.06;849.03;180.06;885.00;874.31;80.47;0.19
4705;0.00;104.89;0.00;105.10;0.00;0.00;58.98;17.20;34.10;180.06;847.83;180.09;884.40;873.85;80.47;0.19
4710;0.00;105.02;0.00;105.04;0.00;0.00;59.04;17.22;34.10;180.07;849.65;180.10;885.30;874.39;80.47;0.17
4715;0.00;105.01;0.00;104.99;0.00;0.00;58.98;17.19;34.11;180.07;851.30;180.09;886.11;874.95;80.47;0.20
4720;0.00;105.08;0.00;104.89;0.00;0.00;58.97;17.19;34.11;180.06;849.83;180.09;886.37;875.19;80.47;0.18
4725;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;34.11;180.06;849.38;180.06;885.14;874.99;80.47;0.18
4730;0.00;105.00;0.00;105.01;0.00;0.00;58.99;17.22;34.11;180.06;848.10;180.04;884.33;873.80;80.47;0.19
4735;0.00;104.89;0.00;105.13;0.00;0.00;58.99;17.20;34.11;180.06;847.02;180.03;883.97;873.53;80.47;0.17
4740;0.00;105.02;0.00;105.04;0.00;0.00;59.01;17.25;34.12;180.06;850.26;180.02;884.45;873.79;80.47;0.18
4745;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.23;34.12;180.07;851.31;179.99;886.16;875.00;80.47;0.19
4750;0.00;105.12;0.00;104.89;0.00;0.00;58.99;17.20;34.11;180.06;850.38;179.98;886.27;875.17;80.47;0.17
4755;0.00;105.03;0.00;105.00;0.00;0.00;59.03;17.22;34.13;180.07;849.70;179.98;885.76;874.89;80.47;0.18
4760;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.22;34.13;180.06;847.16;179.98;884.97;874.34;80.47;0.20
4765;0.00;104.92;0.00;105.09;0.00;0.00;59.01;17.23;34.13;180.05;847.71;179.98;884.35;873.83;80.47;0.19
4770;0.00;104.99;0.00;105.02;0.00;0.00;59.02;17.19;34.13;180.05;849.39;179.99;885.09;874.31;80.47;0.18
4775;0.00;105.00;0.00;105.00;0.00;0.00;58.99;17.19;34.13;180.06;851.16;180.00;886.02;874.97;80.47;0.20
4780;0.00;105.10;0.00;104.92;0.00;0.00;58.98;17.20;34.13;180.06;850.18;180.03;886.25;875.35;80.47;0.19
4785;0.00;105.03;0.00;104.99;0.00;0.00;59.04;17.22;34.14;180.06;849.69;180.04;885.52;874.82;80.47;0.17
4790;0.00;104.99;0.00;105.01;0.00;0.00;58.99;17.19;34.14;180.07;848.94;180.05;884.71;874.18;80.47;0.19
4795;0.00;104.88;0.00;105.11;0.00;0.00;59.01;17.20;34.14;180.06;848.40;180.06;884.20;873.80;80.47;0.18
4800;0.00;105.01;0.00;105.03;0.00;0.00;59.02;17.22;34.14;180.06;850.16;180.07;885.31;873.94;80.47;0.17
4805;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.20;34.14;180.06;851.58;180.07;886.12;875.06;80.47;0.20
4810;0.00;105.08;0.00;104.89;0.00;0.00;59.01;17.22;34.14;180.05;850.86;180.06;886.32;875.26;80.47;0.18
4815;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.22;34.14;180.05;849.52;180.04;885.86;875.04;80.47;0.18
4820;0.00;104.99;0.00;104.99;0.00;0.00;58.97;17.20;34.15;180.04;847.89;180.04;884.34;873.92;80.47;0.19
4825;0.00;104.91;0.00;105.09;0.00;0.00;58.98;17.19;34.15;180.04;847.50;180.03;884.16;873.77;80.47;0.17
4830;0.00;105.00;0.00;105.04;0.00;0.00;59.02;17.25;34.15;180.06;849.17;180.02;884.79;874.16;80.47;0.18
4835;0.00;105.03;0.00;104.99;0.00;0.00;58.99;17.20;34.15;180.07;851.48;180.01;885.74;874.81;80.47;0.19
4840;0.00;105.11;0.00;104.84;0.00;0.00;59.00;17.20;34.15;180.07;850.46;180.01;886.34;875.38;80.47;0.20
4845;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;34.16;180.06;849.86;180.01;885.72;875.03;80.47;0.18
4850;0.00;104.99;0.00;105.01;0.00;0.00;59.00;17.19;34.15;180.06;847.30;180.02;884.94;874.45;80.47;0.19
4855;0.00;104.90;0.00;105.11;0.00;0.00;58.99;17.22;34.15;180.06;848.23;180.04;884.55;874.01;80.47;0.19
4860;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.22;34.16;180.06;849.89;180.04;885.37;874.64;80.47;0.18
4865;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.22;34.16;180.05;851.60;180.04;886.28;875.27;80.47;0.20
4870;0.00;105.08;0.00;104.84;0.00;0.00;58.99;17.20;34.16;180.06;850.27;180.04;886.65;875.59;80.47;0.19
4875;0.00;105.02;0.00;105.01;0.00;0.00;59.04;17.20;34.16;180.07;849.83;180.04;885.56;874.97;80.47;0.18
4880;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.17;34.17;180.07;848.74;180.03;884.74;874.36;80.47;0.19
4885;0.00;104.88;0.00;105.12;0.00;0.00;58.99;17.23;34.17;180.05;847.54;180.02;884.35;874.04;80.47;0.18
4890;0.00;105.00;0.00;105.03;0.00;0.00;59.03;17.23;34.17;180.04;850.65;179.99;884.71;874.23;80.47;0.18
4895;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.22;34.17;180.05;851.78;179.98;886.23;875.26;80.47;0.19
4900;0.00;105.11;0.00;104.89;0.00;0.00;58.99;17.19;34.17;180.06;850.93;179.97;886.28;875.37;80.47;0.17
4905;0.00;105.02;0.00;105.01;0.00;0.00;59.03;17.23;34.17;180.05;849.66;179.96;885.69;875.06;80.47;0.18
4910;0.00;105.01;0.00;105.00;0.00;0.00;58.99;17.20;34.18;180.05;847.76;179.97;884.19;874.46;80.47;0.20
4915;0.00;104.91;0.00;105.09;0.00;0.00;58.98;17.17;34.18;180.06;847.94;179.98;884.13;873.85;80.47;0.19
4920;0.00;104.99;0.00;105.03;0.00;0.00;59.03;17.23;34.18;180.06;849.64;179.99;884.82;874.26;80.47;0.18
4925;0.00;105.01;0.00;104.98;0.00;0.00;59.01;17.22;34.18;180.09;851.57;180.01;885.79;874.93;80.47;0.19
4930;0.00;105.12;0.00;104.84;0.00;0.00;59.00;17.22;34.19;180.09;850.51;180.04;886.23;875.41;80.47;0.19
4935;0.00;105.01;0.00;104.99;0.00;0.00;59.05;17.23;34.19;180.09;849.97;180.05;885.61;875.02;80.47;0.19
4940;0.00;105.01;0.00;104.97;0.00;0.00;58.99;17.20;34.20;180.07;849.37;180.07;884.89;874.49;80.47;0.19
4945;0.00;104.90;0.00;105.09;0.00;0.00;58.99;17.20;34.19;180.05;848.77;180.07;884.44;874.16;80.47;0.19
4950;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.27;34.20;180.04;850.51;180.06;885.61;874.93;80.47;0.17
4955;0.00;105.00;0.00;105.00;0.00;0.00;58.98;17.22;34.20;180.04;851.98;180.06;886.46;875.52;80.47;0.20
4960;0.00;105.08;0.00;104.89;0.00;0.00;58.98;17.20;34.21;180.08;851.36;180.04;886.68;875.75;80.47;0.18
4965;0.00;105.03;0.00;104.99;0.00;0.00;59.04;17.25;34.21;180.09;849.93;180.01;886.22;875.52;80.47;0.18
